review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate
nordzucker_glassdoor_18,Nordzucker,glassdoor,Mitarbeiter,2025-09-27,Guter Mix aus Konzern und Bodenständigkeit,4.6,Empfohlen,HR Specialist,Human Resources,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Professionelles Umfeld, trotzdem nahbar und kollegial.",Manche Abstimmungen sind durch viele Beteiligte recht lang.,Entscheidungswege verkürzen und klare Eskalationspunkte definieren.,,7,True,False
nordzucker_glassdoor_19,Nordzucker,glassdoor,Mitarbeiter,2025-09-11,"Gutes Gehalt, Kommunikation ausbaufähig",3.9,Empfohlen,Mitarbeiter Qualität,Quality Assurance,Nordstemmen,de,4.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,"Gehalt, Sicherheit und Kollegialität sind überzeugend.",Informationen kommen manchmal spät oder über Umwege.,Regelmäßige kurze Updates pro Standort einführen.,,7,True,False
nordzucker_glassdoor_20,Nordzucker,glassdoor,Mitarbeiter,2025-08-29,Sehr zufrieden im Team,5.0,Empfohlen,Mitarbeiter Vertrieb,Sales,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,"Tolles Team, faire Führung und sehr angenehme Arbeitsatmosphäre.","Keine größeren negativen Punkte, nur gelegentlich hohe Auslastung.",Erfolgreiche Teamkultur weiter pflegen.,,7,True,False
nordzucker_glassdoor_21,Nordzucker,glassdoor,Mitarbeiter,2025-08-13,Da geht mehr,3.2,Nicht empfohlen,Instandhalter,Maintenance,Schladen,de,3.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,Technisch interessante Aufgaben und ein gutes Kollegenteam.,Führung wirkt nicht immer nah genug an den operativen Problemen.,Mehr Präsenz der Führung im Shopfloor und klarere Rückmeldungen.,,7,True,False
nordzucker_glassdoor_22,Nordzucker,glassdoor,Mitarbeiter,2025-07-31,Sehr attraktive Sozialleistungen,4.1,Empfohlen,Sachbearbeiter Finanzen,Finance,Braunschweig,de,4.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,"Sozialleistungen, Sicherheit und Kollegialität sind stark.",Weiterentwicklung ist nicht immer aktiv gesteuert.,Regelmäßige Karrieregespräche verbindlich machen.,,7,True,False
nordzucker_glassdoor_23,Nordzucker,glassdoor,Mitarbeiter,2025-07-18,"Zu viel Politik, zu wenig Umsetzung",2.4,Nicht empfohlen,Spezialist,Administration,Braunschweig,de,2.0,3.0,3.0,2.0,1.0,3.0,,,,,,,,Einige Kollegen sind sehr kompetent und hilfsbereit.,"Viele Grabenkämpfe, unklare Prioritäten und langsame Umsetzung.",Verantwortlichkeiten schärfen und Konflikte offener lösen.,,7,True,False
nordzucker_glassdoor_24,Nordzucker,glassdoor,Mitarbeiter,2025-07-01,Gute Work-Life-Balance im Bürobereich,4.4,Empfohlen,Marketing Specialist,Marketing,Braunschweig,de,4.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,"Flexible Arbeitszeiten, gutes Miteinander und interessante Projekte.",Manche Prozesse sind stark formalisiert.,"Bürokratie reduzieren, ohne Qualität zu verlieren.",,7,True,False
nordzucker_glassdoor_25,Nordzucker,glassdoor,Mitarbeiter,2025-06-16,Sicherer Arbeitgeber mit kleinen Mängeln,3.7,Empfohlen,Logistikmitarbeiter,Logistics,Hohenhameln,de,4.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,Sicherer Arbeitsplatz und viele erfahrene Ansprechpartner.,Schnittstellen und Schichtübergaben könnten sauberer laufen.,Standardisierte Übergaben und bessere digitale Checklisten einführen.,,7,True,False
nordzucker_glassdoor_26,Nordzucker,glassdoor,Mitarbeiter,2025-06-02,Ausbeutegefühl in stressigen Phasen,1.8,Nicht empfohlen,Zeitarbeiter Produktion,Production,Schladen,de,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,Einige Kollegen waren menschlich sehr korrekt.,"Hohe Belastung, wenig Wertschätzung und geringe Perspektive.",Zeitarbeitnehmer stärker integrieren und fairer behandeln.,,7,True,False
nordzucker_glassdoor_27,Nordzucker,glassdoor,Mitarbeiter,2025-05-20,Gute Lernkurve im technischen Bereich,4.5,Empfohlen,Technischer Mitarbeiter,Engineering,Nordstemmen,de,4.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,"Man lernt viel über Anlagen, Produktion und technische Zusammenhänge.",Dokumentation und Wissenstransfer sind teils personenabhängig.,Technisches Wissen systematischer sichern.,,7,True,False
nordzucker_glassdoor_28,Nordzucker,glassdoor,Mitarbeiter,2025-05-04,Respekt und Wertschätzung im direkten Team,4.7,Empfohlen,Controller,Finance,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Direktes Team sehr wertschätzend, gute Stimmung und transparente Abstimmung.",Unternehmensweite Kommunikation könnte konsistenter sein.,Best Practices aus guten Teams stärker teilen.,,7,True,False
nordzucker_glassdoor_29,Nordzucker,glassdoor,Mitarbeiter,2025-04-18,"Solides Unternehmen, aber Karriere langsam",3.6,Empfohlen,Mitarbeiter Einkauf,Procurement,Braunschweig,de,4.0,4.0,4.0,2.0,3.0,4.0,,,,,,,,Solider Arbeitgeber mit fairen Benefits und angenehmer Arbeitsatmosphäre.,Karriere- und Entwicklungsschritte brauchen viel Geduld.,Transparente Entwicklungspfade und interne Stellenmärkte ausbauen.,,7,True,False
nordzucker_glassdoor_30,Nordzucker,glassdoor,Mitarbeiter,2025-04-03,Sehr guter Arbeitgeber mit regionaler Stärke,4.8,Empfohlen,Produktionsplaner,Production Planning,Braunschweig,de,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,"Stabil, fair, kollegial und mit interessanten Aufgaben im Produktionsumfeld.",Einige digitale Prozesse könnten benutzerfreundlicher sein.,Digitalisierung näher an den Bedürfnissen der Anwender ausrichten.,,7,True,False
nordzucker_indeed_1,Nordzucker,indeed,Mitarbeiter,2026-05-24,Good employer with stable environment,4.0,Keine Angabe,Process Operator,Unbekannt,Braunschweig,en,4.0,4.0,3.5,4.0,3.5,,,,,,,,,"Stable job, supportive colleagues, predictable processes",Communication between departments could be faster,,"Overall a reliable employer with a strong production culture. The work environment is stable, but internal communication could be improved.",8,True,False
nordzucker_indeed_2,Nordzucker,indeed,Mitarbeiter,2026-05-18,Strong team culture,4.0,Keine Angabe,Maintenance Technician,Unbekannt,Uelzen,en,4.5,3.5,3.5,4.5,3.5,,,,,,,,,"Helpful team, good technical learning, secure workplace",Career paths are not always transparent,,"The team is supportive and experienced. Advancement opportunities exist, but they should be communicated more clearly.",8,True,False
nordzucker_indeed_3,Nordzucker,indeed,Mitarbeiter,2026-05-10,"Solid company, some slow processes",3.5,Keine Angabe,Supply Chain Coordinator,Unbekannt,Braunschweig,en,3.5,4.0,3.5,3.5,3.0,,,,,,,,,Good work-life balance and friendly colleagues,Decision-making can be slow and hierarchical,,The company offers a balanced workload and a respectful atmosphere. Some processes feel bureaucratic and could be more agile.,8,True,False
nordzucker_indeed_4,Nordzucker,indeed,Mitarbeiter,2026-04-29,Reliable employer with room for development,3.5,Keine Angabe,Production Planner,Unbekannt,Nordstemmen,en,3.5,3.5,3.5,4.0,3.0,,,,,,,,,"Job security, structured processes, experienced colleagues",More modern tools and clearer development plans needed,,A stable employer with solid structures. Digital tools and personal development options could be improved in some areas.,8,True,False
nordzucker_indeed_5,Nordzucker,indeed,Mitarbeiter,2026-04-20,Good benefits but mixed leadership,3.0,Keine Angabe,Administrative Specialist,Unbekannt,Braunschweig,en,3.0,4.0,4.0,3.5,2.5,,,,,,,,,"Benefits are fair, working hours are manageable",Leadership quality depends strongly on department,,"The overall package is fair, but leadership experience varies. Better feedback culture would improve the workplace significantly.",8,True,False
nordzucker_indeed_6,Nordzucker,indeed,Mitarbeiter,2026-04-08,Positive production environment,4.0,Keine Angabe,Shift Supervisor,Unbekannt,Klein Wanzleben,en,4.0,3.5,3.5,4.0,4.0,,,,,,,,,"Good team spirit, clear responsibilities, stable employment",Shift work can be demanding during peak periods,,The production environment is structured and colleagues work well together. During campaign periods the workload can become intense.,8,True,False
nordzucker_indeed_7,Nordzucker,indeed,Mitarbeiter,2026-03-30,Decent workplace with traditional structures,3.5,Keine Angabe,Quality Specialist,Unbekannt,Clauen,en,3.5,3.5,3.0,3.5,3.0,,,,,,,,,Colleagues are professional and quality standards are clear,Some systems and processes feel outdated,,A decent workplace with reliable standards. The company could benefit from more digitalization and faster process improvements.,8,True,False
nordzucker_indeed_8,Nordzucker,indeed,Mitarbeiter,2026-03-18,"Great colleagues, limited advancement",3.0,Keine Angabe,Logistics Employee,Unbekannt,Uelzen,en,4.0,3.5,3.0,3.0,3.0,,,,,,,,,Friendly people and a cooperative daily working atmosphere,Promotion opportunities are limited in operational roles,,"The working atmosphere is positive, especially within the local team. Career advancement feels limited unless roles become available.",8,True,False
nordzucker_indeed_9,Nordzucker,indeed,Mitarbeiter,2026-03-04,Secure job with improvement potential,3.5,Keine Angabe,Warehouse Coordinator,Unbekannt,Braunschweig,en,3.5,3.5,3.0,4.0,3.0,,,,,,,,,Secure employment and clear operational routines,Pay could be more competitive and communication clearer,,The role offers stability and routine. Compensation and cross-functional communication could be stronger.,8,True,False
nordzucker_indeed_10,Nordzucker,indeed,Mitarbeiter,2026-02-21,Very good team and fair conditions,4.5,Keine Angabe,HR Specialist,Unbekannt,Braunschweig,en,4.5,4.5,4.0,4.0,4.0,,,,,,,,,"Positive culture, flexible work, respectful cooperation",Processes sometimes take longer than necessary,,The company offers a respectful environment and fair conditions. Some administrative processes could be simplified.,8,True,False
vwfs_kununu_1,VW FS,kununu,Mitarbeiter,2026-05-01,"Starker Arbeitgeber mit viel Sicherheit, aber langen Wegen",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Finanzen / Controlling,Braunschweig,de,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,"Sichere Perspektive, attraktive Sozialleistungen und ein sehr hilfsbereites Team.",Entscheidungen benötigen durch viele Abstimmungsschleifen oft unnötig lange.,Verantwortung klarer verteilen und Freigabeprozesse stärker vereinfachen.,,0,True,False
vwfs_kununu_2,VW FS,kununu,Mitarbeiter,2026-05-01,"Modernes Arbeitsumfeld, alte Entscheidungswege",3.9,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,"Technisch spannendes Umfeld, flexible Arbeitsmodelle und moderne Büroflächen.",Bei wichtigen Entscheidungen dominieren noch Hierarchie und Absicherung.,Produktteams mit mehr Budget- und Entscheidungskompetenz ausstatten.,,0,True,False
vwfs_kununu_3,VW FS,kununu,Mitarbeiter,2026-04-01,Sehr guter Einstieg als Werkstudent,4.8,Empfohlen,Werkstudent/in,Data / Analytics,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,"Frühe Verantwortung, gute Betreuung und Aufgaben mit echtem Nutzen.",Zugriffsrechte und Onboarding in den Systemen dauern teilweise lange.,Ein standardisiertes technisches Onboarding für Studierende einführen.,,0,True,False
vwfs_kununu_4,VW FS,kununu,Mitarbeiter,2026-04-01,"Benefits top, Entwicklung nicht immer transparent",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Personal / Aus- und Weiterbildung,Braunschweig,de,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,Sehr gutes Gesamtpaket und viele interne Lernangebote.,"Nicht immer ist nachvollziehbar, welche Kriterien für den nächsten Karriereschritt gelten.","Karrierepfade, Gehaltsbänder und Auswahlkriterien transparenter machen.",,0,True,False
vwfs_kununu_5,VW FS,kununu,Mitarbeiter,2026-03-01,Im Kundenservice zählt das Team,4.1,Empfohlen,Angestellte/r oder Arbeiter/in,Kundenservice,Braunschweig,de,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,Starker Zusammenhalt und schnelle Unterstützung bei schwierigen Kundenfällen.,In Aktionsphasen steigt die Arbeitslast deutlich an.,Kapazitäten und Schichtplanung stärker an erwarteten Spitzen ausrichten.,,0,True,False
vwfs_kununu_6,VW FS,kununu,Mitarbeiter,2026-03-01,"Zu viele Meetings, zu wenig Umsetzung",3.0,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Projektmanagement,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,Die Themen sind relevant und die Kolleginnen und Kollegen grundsätzlich kompetent.,Ein großer Teil der Zeit geht für Abstimmungen ohne klare Entscheidungen verloren.,"Weniger Regeltermine, kleinere Entscheidungsgremien und klare Verantwortliche.",,0,True,False
vwfs_kununu_7,VW FS,kununu,Mitarbeiter,2026-02-01,Spannende Transformation im Finanzumfeld,4.5,Empfohlen,Führungskraft,Unternehmensentwicklung / Strategie,Braunschweig,de,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,"Hohe strategische Relevanz und viele Möglichkeiten, neue Geschäftsmodelle mitzugestalten.",Mehrere Transformationsinitiativen laufen teilweise parallel und konkurrieren um Ressourcen.,Vorhaben konsequenter priorisieren und nicht jedes Thema gleichzeitig starten.,,0,True,False
vwfs_kununu_8,VW FS,kununu,Mitarbeiter,2026-02-01,Guter Arbeitgeber für Familien,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Recht / Compliance,Braunschweig,de,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,"Flexible Arbeitszeiten, verlässliche Führung und viel Verständnis für familiäre Situationen.",Teilzeitmodelle sind bei Führungspositionen noch nicht überall selbstverständlich.,Jobsharing und Führung in Teilzeit sichtbarer fördern.,,0,True,False
vwfs_kununu_9,VW FS,kununu,Mitarbeiter,2026-01-01,Karriere hängt stark vom Netzwerk ab,3.5,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Vertrieb / Verkauf,Braunschweig,de,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,"Gute Produkte, hoher Bekanntheitsgrad und ein grundsätzlich attraktives Arbeitsumfeld.",Bei internen Wechseln wirken persönliche Kontakte teilweise wichtiger als nachweisbare Leistung.,Interne Stellen strukturierter ausschreiben und Auswahlentscheidungen nachvollziehbar begründen.,,0,True,False
vwfs_kununu_10,VW FS,kununu,Mitarbeiter,2026-01-01,Sehr wertschätzende Führung in meinem Bereich,4.9,Empfohlen,Angestellte/r oder Arbeiter/in,Risikomanagement,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Klare Ziele, Vertrauen und ehrliches Feedback ohne Mikromanagement.",Bei bereichsübergreifenden Themen sind Zuständigkeiten nicht immer eindeutig.,"Schnittstellen zwischen Markt-, Risiko- und IT-Funktionen klarer definieren.",,0,True,False
vwfs_kununu_11,VW FS,kununu,Mitarbeiter,2025-12-01,Solide Ausbildung mit vielen Einblicken,4.7,Empfohlen,Auszubildende/r,Administration / Verwaltung,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,"Viele Stationen, feste Ansprechpartner und gute Prüfungsvorbereitung.",Die Qualität der Aufgaben unterscheidet sich je nach Einsatzbereich.,Für jede Station verbindliche Lernziele und ein Abschlussgespräch festlegen.,,0,True,False
vwfs_kununu_12,VW FS,kununu,Mitarbeiter,2025-12-01,Großer Konzern mit echten Gestaltungsmöglichkeiten,4.3,Empfohlen,Angestellte/r oder Arbeiter/in,Produktmanagement,Braunschweig,de,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,"Breites Produktportfolio und die Möglichkeit, Themen international voranzutreiben.",Gute Ideen verlieren manchmal Geschwindigkeit in den Abstimmungsrunden.,Pilotprojekte schneller freigeben und mit klaren Erfolgskriterien testen.,,0,True,False
vwfs_kununu_13,VW FS,kununu,Mitarbeiter,2025-11-01,IT zwischen Cloud-Ambition und Legacy-Systemen,4.1,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,Viele fachlich anspruchsvolle Themen und gute Weiterbildungsmöglichkeiten.,Altsysteme und komplexe Abhängigkeiten bremsen die Umsetzung.,Technische Schulden verbindlich priorisieren und Plattformverantwortung bündeln.,,0,True,False
vwfs_kununu_14,VW FS,kununu,Mitarbeiter,2025-11-01,"Gutes Gehalt, schwache Kommunikation",3.6,Empfohlen,Angestellte/r oder Arbeiter/in,Treasury,Braunschweig,de,3.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,Vergütung und Sozialleistungen sind im regionalen Vergleich attraktiv.,Strategische Änderungen werden oft spät und sehr allgemein kommuniziert.,Früher informieren und in Dialogformaten konkrete Auswirkungen erklären.,,0,True,False
vwfs_kununu_15,VW FS,kununu,Mitarbeiter,2025-10-01,Internationales Umfeld und interessante Aufgaben,4.5,Empfohlen,Angestellte/r oder Arbeiter/in,International Business,Braunschweig,de,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,Zusammenarbeit mit internationalen Märkten und abwechslungsreiche Fragestellungen.,Zeitzonen und unterschiedliche Freigabewege erschweren manchmal die Abstimmung.,Globale Verantwortlichkeiten und Entscheidungsrechte verbindlicher festlegen.,,0,True,False
vwfs_kununu_16,VW FS,kununu,Mitarbeiter,2025-10-01,Nach Reorganisation viel Unsicherheit,2.9,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,Der Kollegenzusammenhalt trägt aktuell viel.,"Rollen, Prioritäten und Perspektiven sind nach der Umstrukturierung nicht ausreichend klar.","Zielbild, Zuständigkeiten und Auswirkungen auf einzelne Teams offen kommunizieren.",,0,True,False
vwfs_kununu_17,VW FS,kununu,Mitarbeiter,2025-09-01,Praktikum mit Verantwortung statt Kaffeekochen,4.9,Empfohlen,Ex-Praktikant/in,Marketing / Produktmanagement,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Eigene Arbeitspakete, regelmäßiges Feedback und Einbindung in wichtige Termine.",Die Vergabe von Hardware und Berechtigungen könnte schneller gehen.,Arbeitsplatz und Systemzugänge bereits vor dem ersten Tag vorbereiten.,,0,True,False
vwfs_kununu_18,VW FS,kununu,Mitarbeiter,2025-09-01,"Kollegial, flexibel, manchmal behäbig",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Beschaffung / Einkauf,Braunschweig,de,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,Flexible Arbeitsweise und respektvoller Umgang auch über Hierarchiegrenzen hinweg.,Bei bereichsübergreifenden Entscheidungen fehlt oft Tempo.,Eskalationswege verkürzen und Entscheidungen stärker an Teams delegieren.,,0,True,False
vwfs_kununu_19,VW FS,kununu,Mitarbeiter,2025-08-01,Führungskultur ist stark abteilungsabhängig,3.7,Empfohlen,Angestellte/r oder Arbeiter/in,Kundenservice,Braunschweig,de,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,Gute Rahmenbedingungen und viele nette Kolleginnen und Kollegen.,Je nach Führungskraft erlebt man Vertrauen oder sehr enge Kontrolle.,Führungsstandards verbindlicher machen und Führungskräfte regelmäßig evaluieren.,,0,True,False
vwfs_kununu_20,VW FS,kununu,Mitarbeiter,2025-08-01,Sehr gute Sozialleistungen und faire Arbeitszeiten,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Finanzen / Controlling,Braunschweig,de,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,"Faire Arbeitszeiten, mobiles Arbeiten und ein überzeugendes Leistungspaket.",Die interne Stellenbewertung ist für Mitarbeitende schwer nachvollziehbar.,Job-Level und Vergütungslogik transparenter erläutern.,,0,True,False
vwfs_kununu_21,VW FS,kununu,Mitarbeiter,2025-07-01,"Data & Analytics macht Spaß, Prozesse bremsen",4.3,Empfohlen,Angestellte/r oder Arbeiter/in,Data / Analytics,Braunschweig,de,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,"Spannende Datenbestände, hohe fachliche Relevanz und gute Kolleginnen und Kollegen.","Datenschutz-, Architektur- und Freigabefragen dauern häufig sehr lange.",Standardisierte Datenprodukte und klare Freigabekriterien etablieren.,,0,True,False
vwfs_kununu_22,VW FS,kununu,Mitarbeiter,2025-07-01,"Gute Vereinbarkeit, aber langsame Beförderungen",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Recht / Compliance,Braunschweig,de,4.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,Sehr gute Vereinbarkeit von Beruf und Privatleben.,Der nächste Karriereschritt dauert trotz guter Leistung häufig mehrere Jahre.,Zwischenstufen und Fachkarrieren konsequenter nutzen.,,0,True,False
vwfs_kununu_23,VW FS,kununu,Mitarbeiter,2025-06-01,Im Vertrieb viel Freiheit und klare Ziele,4.5,Empfohlen,Angestellte/r oder Arbeiter/in,Vertrieb / Verkauf,Braunschweig,de,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,"Hohe Eigenverantwortung, klare Ziele und attraktive Produkte.",Zieländerungen im laufenden Jahr sind nicht immer gut erklärt.,Vertriebsziele stabiler planen und Änderungen transparent begründen.,,0,True,False
vwfs_kununu_24,VW FS,kununu,Mitarbeiter,2025-06-01,"Compliance ernst genommen, Entscheidungen dauern",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Recht / Compliance,Braunschweig,de,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,Hohe fachliche Standards und ein respektvoller Umgang mit kritischen Themen.,Die Abstimmung über mehrere Kontrollfunktionen kann sehr langsam werden.,Risikobasierte Prüfpfade und verbindliche Bearbeitungszeiten einführen.,,0,True,False
vwfs_kununu_25,VW FS,kununu,Mitarbeiter,2025-05-01,"Tolles Team, hohe Last in Spitzenzeiten",3.9,Empfohlen,Angestellte/r oder Arbeiter/in,Kundenservice,Braunschweig,de,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,Sehr hilfsbereites Team und guter Zusammenhalt.,Zum Monats- und Quartalsende entstehen regelmäßig Überstunden.,Arbeitsvolumen besser prognostizieren und Spitzen mit flexiblen Kapazitäten abfangen.,,0,True,False
vwfs_kununu_26,VW FS,kununu,Mitarbeiter,2025-05-01,Als Trainee sehr guter Überblick über das Unternehmen,4.9,Empfohlen,Trainee,Unternehmensentwicklung / Strategie,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,"Gut organisierte Rotationen, starkes Netzwerk und persönliche Betreuung.",Die Anschlussposition sollte früher verbindlich geklärt werden.,Bereits zur Hälfte des Programms konkrete Zielrollen besprechen.,,0,True,False
vwfs_kununu_27,VW FS,kununu,Mitarbeiter,2025-04-01,Mehr Mut bei Digitalisierung wäre gut,3.6,Empfohlen,Angestellte/r oder Arbeiter/in,Operations,Braunschweig,de,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,Stabiles Umfeld und erfahrene Fachleute.,"Viele manuelle Abläufe bleiben bestehen, obwohl technische Lösungen vorhanden wären.",Digitalisierungsbudgets an messbare Prozessziele koppeln und Pilotlösungen skalieren.,,0,True,False
vwfs_kununu_28,VW FS,kununu,Mitarbeiter,2025-04-01,Verlässlicher Arbeitgeber in unruhigen Zeiten,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Risikomanagement,Braunschweig,de,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,"Hohe Stabilität, faire Behandlung und ein starkes Sicherheitsgefühl.",Manche Prozesse sind überreguliert und schwer verständlich.,Regelwerke stärker aus Nutzersicht formulieren und unnötige Kontrollen abbauen.,,0,True,False
vwfs_kununu_29,VW FS,kununu,Mitarbeiter,2025-03-01,Gleichberechtigung auf dem Papier stärker als im Alltag,3.3,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Projektmanagement,Braunschweig,de,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,Es gibt sichtbare Initiativen und grundsätzlich gute Rahmenbedingungen.,Bei Besetzungen und Entwicklungsmöglichkeiten wirkt die Praxis teilweise weniger modern.,Entscheidungen datenbasiert prüfen und diverse Kandidatenlisten verbindlich machen.,,0,True,False
vwfs_kununu_30,VW FS,kununu,Mitarbeiter,2025-03-01,Führung mit Vertrauen statt Kontrolle,4.9,Empfohlen,Angestellte/r oder Arbeiter/in,Produktmanagement,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,"Hoher Gestaltungsspielraum, ehrliches Feedback und Unterstützung bei Fehlern.",Abhängigkeiten zu anderen Bereichen können die Geschwindigkeit reduzieren.,Cross-funktionale Teams langfristiger zusammenstellen.,,0,True,False
vwfs_kununu_31,VW FS,kununu,Mitarbeiter,2025-02-01,Gute Lernkurve im Risikomanagement,4.5,Empfohlen,Angestellte/r oder Arbeiter/in,Risikomanagement,Braunschweig,de,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,"Komplexe Aufgaben, gute Fachkollegen und viel Raum für Weiterbildung.",Wissensinseln erschweren den Einstieg in Spezialthemen.,Wissensdatenbanken und bereichsübergreifende Communities stärker pflegen.,,0,True,False
vwfs_kununu_32,VW FS,kununu,Mitarbeiter,2025-02-01,Bürokratie frisst Motivation,2.8,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Die Arbeitsplätze sind sicher und das Gehalt kommt zuverlässig.,Für einfache Änderungen sind zu viele Freigaben und Dokumentationen notwendig.,Prozesse konsequent entschlacken und Verantwortlichkeiten näher an die Ausführung geben.,,0,True,False
vwfs_kununu_33,VW FS,kununu,Mitarbeiter,2025-01-01,Angenehmes Campusgefühl in Braunschweig,4.7,Empfohlen,Angestellte/r oder Arbeiter/in,Marketing / Produktmanagement,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,"Gute Infrastruktur, kurze Wege und viele Möglichkeiten zum Austausch.",An stark frequentierten Tagen sind Räume und Parkplätze knapp.,Raumbuchung und Auslastungssteuerung weiter verbessern.,,0,True,False
